nodes,guardians,threshold,fdkgPercentage,tallierRetPct,tallierNewPct,successRate
10,5,1,1,0.9,0,1
10,5,2,0.2,0.5,0,0.348
10,5,2,0.2,0.7,0,0.357
10,5,2,0.2,0.9,0,0.339
10,5,2,0.3,0.5,0,0.103
10,5,2,0.3,0.7,0,0.785
10,5,2,0.3,0.9,0,0.793
10,5,2,0.4,0.5,0,0.641
10,5,2,0.4,0.7,0,0.63
10,5,2,0.4,0.9,0,0.959
10,5,2,0.5,0.5,0,0.488
10,5,2,0.5,0.7,0,0.907
10,5,2,0.5,0.9,0,0.993
10,5,2,0.6,0.5,0,0.885
10,5,2,0.6,0.7,0,0.987
10,5,2,0.6,0.9,0,0.999
10,5,2,0.7,0.5,0,0.815
10,5,2,0.7,0.7,0,0.978
10,5,2,0.7,0.9,0,1
10,5,2,0.8,0.5,0,0.975
10,5,2,0.8,0.7,0,0.997
10,5,2,0.8,0.9,0,1
10,5,2,0.9,0.5,0,0.967
10,5,2,0.9,0.7,0,1
10,5,2,0.9,0.9,0,1
10,5,2,1,0.5,0,0.999
10,5,2,1,0.7,0,1
10,5,2,1,0.9,0,1
10,5,3,0.2,0.5,0,0
10,5,3,0.2,0.7,0,0
10,5,3,0.2,0.9,0,0
10,5,3,0.3,0.5,0,0
10,5,3,0.3,0.7,0,0.444
10,5,3,0.3,0.9,0,0.423
10,5,3,0.4,0.5,0,0.148
10,5,3,0.4,0.7,0,0.17
10,5,3,0.4,0.9,0,0.798
10,5,3,0.5,0.5,0,0.066
10,5,3,0.5,0.7,0,0.637
10,5,3,0.5,0.9,0,0.946
10,5,3,0.6,0.5,0,0.509
10,5,3,0.6,0.7,0,0.895
10,5,3,0.6,0.9,0,0.986
10,5,3,0.7,0.5,0,0.394
10,5,3,0.7,0.7,0,0.868
10,5,3,0.7,0.9,0,1
10,5,3,0.8,0.5,0,0.812
10,5,3,0.8,0.7,0,0.968
10,5,3,0.8,0.9,0,1
10,5,3,0.9,0.5,0,0.741
10,5,3,0.9,0.7,0,0.993
10,5,3,0.9,0.9,0,1
10,5,3,1,0.5,0,0.947
10,5,3,1,0.7,0,1
10,5,3,1,0.9,0,1
10,5,4,0.2,0.5,0,0
10,5,4,0.2,0.7,0,0
10,5,4,0.2,0.9,0,0
10,5,4,0.3,0.5,0,0
10,5,4,0.3,0.7,0,0.096
10,5,4,0.3,0.9,0,0.099
10,5,4,0.4,0.5,0,0.008
10,5,4,0.4,0.7,0,0.006
10,5,4,0.4,0.9,0,0.465
10,5,4,0.5,0.5,0,0.002
10,5,4,0.5,0.7,0,0.25
10,5,4,0.5,0.9,0,0.774
10,5,4,0.6,0.5,0,0.101
10,5,4,0.6,0.7,0,0.598
10,5,4,0.6,0.9,0,0.927
10,5,4,0.7,0.5,0,0.039
10,5,4,0.7,0.7,0,0.494
10,5,4,0.7,0.9,0,0.986
10,5,4,0.8,0.5,0,0.378
10,5,4,0.8,0.7,0,0.828
10,5,4,0.8,0.9,0,0.999
10,5,4,0.9,0.5,0,0.276
10,5,4,0.9,0.7,0,0.97
10,5,4,0.9,0.9,0,1
10,5,4,1,0.5,0,0.716
10,5,4,1,0.7,0,0.997
10,5,4,1,0.9,0,1
10,5,5,0.2,0.5,0,0
10,5,5,0.2,0.7,0,0
10,5,5,0.2,0.9,0,0
10,5,5,0.3,0.5,0,0
10,5,5,0.3,0.7,0,0
10,5,5,0.3,0.9,0,0
10,5,5,0.4,0.5,0,0
10,5,5,0.4,0.7,0,0
10,5,5,0.4,0.9,0,0.163
10,5,5,0.5,0.5,0,0
10,5,5,0.5,0.7,0,0.021
10,5,5,0.5,0.9,0,0.48
10,5,5,0.6,0.5,0,0.002
10,5,5,0.6,0.7,0,0.273
10,5,5,0.6,0.9,0,0.787
10,5,5,0.7,0.5,0,0
10,5,5,0.7,0.7,0,0.122
10,5,5,0.7,0.9,0,0.915
10,5,5,0.8,0.5,0,0.052
10,5,5,0.8,0.7,0,0.493
10,5,5,0.8,0.9,0,0.988
10,5,5,0.9,0.5,0,0.019
10,5,5,0.9,0.7,0,0.813
10,5,5,0.9,0.9,0,0.998
10,5,5,1,0.5,0,0.246
10,5,5,1,0.7,0,0.96
10,5,5,1,0.9,0,1
10,6,1,0.2,0.5,0,0.908
10,6,1,0.2,0.7,0,0.911
10,6,1,0.2,0.9,0,0.905
10,6,1,0.3,0.5,0,0.817
10,6,1,0.3,0.7,0,0.992
10,6,1,0.3,0.9,0,0.988
10,6,1,0.4,0.5,0,0.983
10,6,1,0.4,0.7,0,0.979
10,6,1,0.4,0.9,0,1
10,6,1,0.5,0.5,0,0.984
10,6,1,0.5,0.7,0,0.999
10,6,1,0.5,0.9,0,1
10,6,1,0.6,0.5,0,0.998
10,6,1,0.6,0.7,0,1
10,6,1,0.6,0.9,0,1
10,6,1,0.7,0.5,0,1
10,6,1,0.7,0.7,0,1
10,6,1,0.7,0.9,0,1
10,6,1,0.8,0.5,0,1
10,6,1,0.8,0.7,0,1
10,6,1,0.8,0.9,0,1
10,6,1,0.9,0.5,0,1
10,6,1,0.9,0.7,0,1
10,6,1,0.9,0.9,0,1
10,6,1,1,0.5,0,1
10,6,1,1,0.7,0,1
10,6,1,1,0.9,0,1
10,6,2,0.2,0.5,0,0.467
10,6,2,0.2,0.7,0,0.487
10,6,2,0.2,0.9,0,0.492
10,6,2,0.3,0.5,0,0.21
10,6,2,0.3,0.7,0,0.888
10,6,2,0.3,0.9,0,0.901
10,6,2,0.4,0.5,0,0.816
10,6,2,0.4,0.7,0,0.826
10,6,2,0.4,0.9,0,0.99
10,6,2,0.5,0.5,0,0.744
10,6,2,0.5,0.7,0,0.976
10,6,2,0.5,0.9,0,0.999
10,6,2,0.6,0.5,0,0.98
10,6,2,0.6,0.7,0,1
10,6,2,0.6,0.9,0,1
10,6,2,0.7,0.5,0,0.973
10,6,2,0.7,0.7,0,0.999
10,6,2,0.7,0.9,0,1
10,6,2,0.8,0.5,0,0.999
10,6,2,0.8,0.7,0,1
10,6,2,0.8,0.9,0,1
10,6,2,0.9,0.5,0,0.998
10,6,2,0.9,0.7,0,1
10,6,2,0.9,0.9,0,1
10,6,2,1,0.5,0,1
10,6,2,1,0.7,0,1
10,6,2,1,0.9,0,1
10,6,3,0.2,0.5,0,0
10,6,3,0.2,0.7,0,0
10,6,3,0.2,0.9,0,0
10,6,3,0.3,0.5,0,0
10,6,3,0.3,0.7,0,0.622
10,6,3,0.3,0.9,0,0.617
10,6,3,0.4,0.5,0,0.379
10,6,3,0.4,0.7,0,0.377
10,6,3,0.4,0.9,0,0.932
10,6,3,0.5,0.5,0,0.235
10,6,3,0.5,0.7,0,0.832
10,6,3,0.5,0.9,0,0.993
10,6,3,0.6,0.5,0,0.803
10,6,3,0.6,0.7,0,0.984
10,6,3,0.6,0.9,0,1
10,6,3,0.7,0.5,0,0.737
10,6,3,0.7,0.7,0,0.973
10,6,3,0.7,0.9,0,1
10,6,3,0.8,0.5,0,0.971
10,6,3,0.8,0.7,0,0.998
10,6,3,0.8,0.9,0,1
10,6,3,0.9,0.5,0,0.955
10,6,3,0.9,0.7,0,1
10,6,3,0.9,0.9,0,1
10,6,3,1,0.5,0,0.998
10,6,3,1,0.7,0,1
10,6,3,1,0.9,0,1
10,6,4,0.2,0.5,0,0
10,6,4,0.2,0.7,0,0
10,6,4,0.2,0.9,0,0
10,6,4,0.3,0.5,0,0
10,6,4,0.3,0.7,0,0.194
10,6,4,0.3,0.9,0,0.198
10,6,4,0.4,0.5,0,0.041
10,6,4,0.4,0.7,0,0.048
10,6,4,0.4,0.9,0,0.744
10,6,4,0.5,0.5,0,0.004
10,6,4,0.5,0.7,0,0.51
10,6,4,0.5,0.9,0,0.948
10,6,4,0.6,0.5,0,0.338
10,6,4,0.6,0.7,0,0.888
10,6,4,0.6,0.9,0,0.993
10,6,4,0.7,0.5,0,0.224
10,6,4,0.7,0.7,0,0.839
10,6,4,0.7,0.9,0,1
10,6,4,0.8,0.5,0,0.772
10,6,4,0.8,0.7,0,0.977
10,6,4,0.8,0.9,0,1
10,6,4,0.9,0.5,0,0.713
10,6,4,0.9,0.7,0,0.999
10,6,4,0.9,0.9,0,1
10,6,4,1,0.5,0,0.957
10,6,4,1,0.7,0,1
10,6,4,1,0.9,0,1
10,6,5,0.2,0.5,0,0
10,6,5,0.2,0.7,0,0
10,6,5,0.2,0.9,0,0
10,6,5,0.3,0.5,0,0
10,6,5,0.3,0.7,0,0
10,6,5,0.3,0.9,0,0
10,6,5,0.4,0.5,0,0
10,6,5,0.4,0.7,0,0
10,6,5,0.4,0.9,0,0.355
10,6,5,0.5,0.5,0,0
10,6,5,0.5,0.7,0,0.136
10,6,5,0.5,0.9,0,0.771
10,6,5,0.6,0.5,0,0.05
10,6,5,0.6,0.7,0,0.627
10,6,5,0.6,0.9,0,0.934
10,6,5,0.7,0.5,0,0.01
10,6,5,0.7,0.7,0,0.458
10,6,5,0.7,0.9,0,0.996
10,6,5,0.8,0.5,0,0.344
10,6,5,0.8,0.7,0,0.87
10,6,5,0.8,0.9,0,0.999
10,6,5,0.9,0.5,0,0.247
10,6,5,0.9,0.7,0,0.984
10,6,5,0.9,0.9,0,1
10,6,5,1,0.5,0,0.737
10,6,5,1,0.7,0,1
10,6,5,1,0.9,0,1
10,6,6,0.2,0.5,0,0
10,6,6,0.2,0.7,0,0
10,6,6,0.2,0.9,0,0
10,6,6,0.3,0.5,0,0
10,6,6,0.3,0.7,0,0
10,6,6,0.3,0.9,0,0
10,6,6,0.4,0.5,0,0
10,6,6,0.4,0.7,0,0
10,6,6,0.4,0.9,0,0.075
10,6,6,0.5,0.5,0,0
10,6,6,0.5,0.7,0,0.004
10,6,6,0.5,0.9,0,0.47
10,6,6,0.6,0.5,0,0
10,6,6,0.6,0.7,0,0.23
10,6,6,0.6,0.9,0,0.818
10,6,6,0.7,0.5,0,0
10,6,6,0.7,0.7,0,0.079
10,6,6,0.7,0.9,0,0.957
10,6,6,0.8,0.5,0,0.042
10,6,6,0.8,0.7,0,0.547
10,6,6,0.8,0.9,0,0.997
10,6,6,0.9,0.5,0,0.015
10,6,6,0.9,0.7,0,0.892
10,6,6,0.9,0.9,0,1
10,6,6,1,0.5,0,0.324
10,6,6,1,0.7,0,0.98
10,6,6,1,0.9,0,1
10,7,1,0.2,0.5,0,0.955
10,7,1,0.2,0.7,0,0.962
10,7,1,0.2,0.9,0,0.956
10,7,1,0.3,0.5,0,0.904
10,7,1,0.3,0.7,0,1
10,7,1,0.3,0.9,0,0.999
10,7,1,0.4,0.5,0,0.998
10,7,1,0.4,0.7,0,0.999
10,7,1,0.4,0.9,0,1
10,7,1,0.5,0.5,0,0.996
10,7,1,0.5,0.7,0,1
10,7,1,0.5,0.9,0,1
10,7,1,0.6,0.5,0,1
10,7,1,0.6,0.7,0,1
10,7,1,0.6,0.9,0,1
10,7,1,0.7,0.5,0,1
10,7,1,0.7,0.7,0,1
10,7,1,0.7,0.9,0,1
10,7,1,0.8,0.5,0,1
10,7,1,0.8,0.7,0,1
10,7,1,0.8,0.9,0,1
10,7,1,0.9,0.5,0,1
10,7,1,0.9,0.7,0,1
10,7,1,0.9,0.9,0,1
10,7,1,1,0.5,0,1
10,7,1,1,0.7,0,1
10,7,1,1,0.9,0,1
10,7,2,0.2,0.5,0,0.637
10,7,2,0.2,0.7,0,0.624
10,7,2,0.2,0.9,0,0.614
10,7,2,0.3,0.5,0,0.356
10,7,2,0.3,0.7,0,0.972
10,7,2,0.3,0.9,0,0.981
10,7,2,0.4,0.5,0,0.952
10,7,2,0.4,0.7,0,0.952
10,7,2,0.4,0.9,0,1
10,7,2,0.5,0.5,0,0.931
