nodes,guardians,threshold,fdkgPercentage,tallierRetPct,tallierNewPct,successRate
10,4,4,0.1,0.6,0.05,0
10,4,4,0.1,0.7,0.05,0
10,4,4,0.1,0.8,0.05,0
10,4,4,0.1,0.9,0.05,0
10,4,4,0.1,1,0.05,1
10,4,4,0.25,0.5,0.05,0
10,4,4,0.25,0.6,0.05,0
10,4,4,0.25,0.7,0.05,0
10,4,4,0.25,0.8,0.05,0
10,4,4,0.25,0.9,0.05,0
10,4,4,0.25,1,0.05,1
10,4,4,0.5,0.5,0.05,0
10,4,4,0.5,0.6,0.05,0
10,4,4,0.5,0.7,0.05,0
10,4,4,0.5,0.8,0.05,0.034
10,4,4,0.5,0.9,0.05,0.034
10,4,4,0.5,1,0.05,1
10,4,4,0.75,0.5,0.05,0
10,4,4,0.75,0.6,0.05,0
10,4,4,0.75,0.7,0.05,0.001
10,4,4,0.75,0.8,0.05,0.047
10,4,4,0.75,0.9,0.05,0.265
10,4,4,0.75,1,0.05,1
10,4,4,1,0.5,0.05,0
10,4,4,1,0.6,0.05,0.023
10,4,4,1,0.7,0.05,0.13
10,4,4,1,0.8,0.05,0.501
10,4,4,1,0.9,0.05,0.894
10,4,4,1,1,0.05,1
10,5,1,0.1,0.5,0.05,0
10,5,1,0.1,0.6,0.05,0
10,5,1,0.1,0.7,0.05,0
10,5,1,0.1,0.8,0.05,0
10,5,1,0.1,0.9,0.05,0
10,5,1,0.1,1,0.05,1
10,5,1,0.25,0.5,0.05,0.717
10,5,1,0.25,0.6,0.05,0.715
10,5,1,0.25,0.7,0.05,0.725
10,5,1,0.25,0.8,0.05,0.714
10,5,1,0.25,0.9,0.05,0.705
10,5,1,0.25,1,0.05,1
10,5,1,0.5,0.5,0.05,0.894
10,5,1,0.5,0.6,0.05,0.98
10,5,1,0.5,0.7,0.05,0.985
10,5,1,0.5,0.8,0.05,0.999
10,5,1,0.5,0.9,0.05,0.999
10,5,1,0.5,1,0.05,1
10,5,1,0.75,0.5,0.05,0.965
10,5,1,0.75,0.6,0.05,0.997
10,5,1,0.75,0.7,0.05,0.997
10,5,1,0.75,0.8,0.05,1
10,5,1,0.75,0.9,0.05,1
10,5,1,0.75,1,0.05,1
10,5,1,1,0.5,0.05,1
10,5,1,1,0.6,0.05,1
10,5,1,1,0.7,0.05,1
10,5,1,1,0.8,0.05,1
10,5,1,1,0.9,0.05,1
10,5,1,1,1,0.05,1
10,5,2,0.1,0.5,0.05,0
10,5,2,0.1,0.6,0.05,0
10,5,2,0.1,0.7,0.05,0
10,5,2,0.1,0.8,0.05,0
10,5,2,0.1,0.9,0.05,0
10,5,2,0.1,1,0.05,1
10,5,2,0.25,0.5,0.05,0
10,5,2,0.25,0.6,0.05,0
10,5,2,0.25,0.7,0.05,0
10,5,2,0.25,0.8,0.05,0
10,5,2,0.25,0.9,0.05,0
10,5,2,0.25,1,0.05,1
10,5,2,0.5,0.5,0.05,0.326
10,5,2,0.5,0.6,0.05,0.705
10,5,2,0.5,0.7,0.05,0.704
10,5,2,0.5,0.8,0.05,0.923
10,5,2,0.5,0.9,0.05,0.909
10,5,2,0.5,1,0.05,1
10,5,2,0.75,0.5,0.05,0.627
10,5,2,0.75,0.6,0.05,0.891
10,5,2,0.75,0.7,0.05,0.889
10,5,2,0.75,0.8,0.05,0.986
10,5,2,0.75,0.9,0.05,0.999
10,5,2,0.75,1,0.05,1
10,5,2,1,0.5,0.05,0.941
10,5,2,1,0.6,0.05,0.994
10,5,2,1,0.7,0.05,1
10,5,2,1,0.8,0.05,1
10,5,2,1,0.9,0.05,1
10,5,2,1,1,0.05,1
10,5,3,0.1,0.5,0.05,0
10,5,3,0.1,0.6,0.05,0
10,5,3,0.1,0.7,0.05,0
10,5,3,0.1,0.8,0.05,0
10,5,3,0.1,0.9,0.05,0
10,5,3,0.1,1,0.05,1
10,5,3,0.25,0.5,0.05,0
10,5,3,0.25,0.6,0.05,0
10,5,3,0.25,0.7,0.05,0
10,5,3,0.25,0.8,0.05,0
10,5,3,0.25,0.9,0.05,0
10,5,3,0.25,1,0.05,1
10,5,3,0.5,0.5,0.05,0
10,5,3,0.5,0.6,0.05,0.182
10,5,3,0.5,0.7,0.05,0.191
10,5,3,0.5,0.8,0.05,0.571
10,5,3,0.5,0.9,0.05,0.576
10,5,3,0.5,1,0.05,1
10,5,3,0.75,0.5,0.05,0.075
10,5,3,0.75,0.6,0.05,0.401
10,5,3,0.75,0.7,0.05,0.395
10,5,3,0.75,0.8,0.05,0.762
10,5,3,0.75,0.9,0.05,0.951
10,5,3,0.75,1,0.05,1
10,5,3,1,0.5,0.05,0.486
10,5,3,1,0.6,0.05,0.84
10,5,3,1,0.7,0.05,0.997
10,5,3,1,0.8,0.05,1
10,5,3,1,0.9,0.05,1
10,5,3,1,1,0.05,1
10,5,4,0.1,0.5,0.05,0
10,5,4,0.1,0.6,0.05,0
10,5,4,0.1,0.7,0.05,0
10,5,4,0.1,0.8,0.05,0
10,5,4,0.1,0.9,0.05,0
10,5,4,0.1,1,0.05,1
10,5,4,0.25,0.5,0.05,0
10,5,4,0.25,0.6,0.05,0
10,5,4,0.25,0.7,0.05,0
10,5,4,0.25,0.8,0.05,0
10,5,4,0.25,0.9,0.05,0
10,5,4,0.25,1,0.05,1
10,5,4,0.5,0.5,0.05,0
10,5,4,0.5,0.6,0.05,0
10,5,4,0.5,0.7,0.05,0
10,5,4,0.5,0.8,0.05,0.122
10,5,4,0.5,0.9,0.05,0.109
10,5,4,0.5,1,0.05,1
10,5,4,0.75,0.5,0.05,0
10,5,4,0.75,0.6,0.05,0.02
10,5,4,0.75,0.7,0.05,0.024
10,5,4,0.75,0.8,0.05,0.214
10,5,4,0.75,0.9,0.05,0.605
10,5,4,0.75,1,0.05,1
10,5,4,1,0.5,0.05,0.036
10,5,4,1,0.6,0.05,0.258
10,5,4,1,0.7,0.05,0.653
10,5,4,1,0.8,0.05,0.96
10,5,4,1,0.9,0.05,1
10,5,4,1,1,0.05,1
10,5,5,0.1,0.5,0.05,0
10,5,5,0.1,0.6,0.05,0
10,5,5,0.1,0.7,0.05,0
10,5,5,0.1,0.8,0.05,0
10,5,5,0.1,0.9,0.05,0
10,5,5,0.1,1,0.05,1
10,5,5,0.25,0.5,0.05,0
10,5,5,0.25,0.6,0.05,0
10,5,5,0.25,0.7,0.05,0
10,5,5,0.25,0.8,0.05,0
10,5,5,0.25,0.9,0.05,0
10,5,5,0.25,1,0.05,1
10,5,5,0.5,0.5,0.05,0
10,5,5,0.5,0.6,0.05,0
10,5,5,0.5,0.7,0.05,0
10,5,5,0.5,0.8,0.05,0
10,5,5,0.5,0.9,0.05,0
10,5,5,0.5,1,0.05,1
10,5,5,0.75,0.5,0.05,0
10,5,5,0.75,0.6,0.05,0
10,5,5,0.75,0.7,0.05,0
10,5,5,0.75,0.8,0.05,0.008
10,5,5,0.75,0.9,0.05,0.111
10,5,5,0.75,1,0.05,1
10,5,5,1,0.5,0.05,0
10,5,5,1,0.6,0.05,0.005
10,5,5,1,0.7,0.05,0.046
10,5,5,1,0.8,0.05,0.358
10,5,5,1,0.9,0.05,0.793
10,5,5,1,1,0.05,1
10,6,1,0.1,0.5,0.05,0
10,6,1,0.1,0.6,0.05,0
10,6,1,0.1,0.7,0.05,0
10,6,1,0.1,0.8,0.05,0
10,6,1,0.1,0.9,0.05,0
10,6,1,0.1,1,0.05,1
10,6,1,0.25,0.5,0.05,0.82
10,6,1,0.25,0.6,0.05,0.771
10,6,1,0.25,0.7,0.05,0.764
10,6,1,0.25,0.8,0.05,0.791
10,6,1,0.25,0.9,0.05,0.786
10,6,1,0.25,1,0.05,1
10,6,1,0.5,0.5,0.05,0.955
10,6,1,0.5,0.6,0.05,0.996
10,6,1,0.5,0.7,0.05,0.997
10,6,1,0.5,0.8,0.05,1
10,6,1,0.5,0.9,0.05,1
10,6,1,0.5,1,0.05,1
10,6,1,0.75,0.5,0.05,0.991
10,6,1,0.75,0.6,0.05,1
10,6,1,0.75,0.7,0.05,1
10,6,1,0.75,0.8,0.05,1
10,6,1,0.75,0.9,0.05,1
10,6,1,0.75,1,0.05,1
10,6,1,1,0.5,0.05,1
10,6,1,1,0.6,0.05,1
10,6,1,1,0.7,0.05,1
10,6,1,1,0.8,0.05,1
10,6,1,1,0.9,0.05,1
10,6,1,1,1,0.05,1
10,6,2,0.1,0.5,0.05,0
10,6,2,0.1,0.6,0.05,0
10,6,2,0.1,0.7,0.05,0
10,6,2,0.1,0.8,0.05,0
10,6,2,0.1,0.9,0.05,0
10,6,2,0.1,1,0.05,1
10,6,2,0.25,0.5,0.05,0
10,6,2,0.25,0.6,0.05,0
10,6,2,0.25,0.7,0.05,0
10,6,2,0.25,0.8,0.05,0
10,6,2,0.25,0.9,0.05,0
10,6,2,0.25,1,0.05,1
10,6,2,0.5,0.5,0.05,0.484
10,6,2,0.5,0.6,0.05,0.857
